Derived constituent file for segment 31

JDAY,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,
   208.806,    1.0134,    0.0004,    0.0778,    0.6062,    0.6033,    6.9176,    2.6398,
   208.903,    1.0102,    0.0008,    0.0776,    0.7372,    0.7208,    7.0172,    2.5387,
   209.000,    0.9949,    0.0056,    0.0765,    0.7934,    0.7708,    7.1934,    2.4971,
   209.104,    0.9956,    0.0048,    0.0768,    0.7175,    0.7030,    7.1405,    2.5542,
   209.201,    1.0019,    0.0009,    0.0777,    0.6343,    0.6289,    6.9739,    2.6160,
   209.306,    1.0065,    0.0004,    0.0784,    0.5436,    0.5470,    6.8823,    2.6889,
   209.403,    0.9912,    0.0005,    0.0773,    0.5012,    0.5082,    6.9383,    2.7258,
   209.500,    0.9773,    0.0027,    0.0764,    0.4918,    0.4993,    7.0906,    2.7352,
   209.604,    0.9770,    0.0029,    0.0766,    0.5235,    0.5283,    7.0895,    2.7078,
   209.701,    0.9913,    0.0005,    0.0779,    0.5824,    0.5818,    6.9306,    2.6588,
   209.806,    1.0072,    0.0003,    0.0793,    0.6638,    0.6553,    6.8706,    2.5937,
   209.903,    1.0138,    0.0003,    0.0799,    0.7386,    0.7224,    6.8621,    2.5358,
   210.000,    1.0082,    0.0004,    0.0799,    0.8168,    0.7925,    6.9020,    2.4754,
   210.104,    0.9846,    0.0024,    0.0782,    0.8398,    0.8130,    7.1141,    2.4581,
   210.201,    0.9795,    0.0023,    0.0780,    0.7724,    0.7534,    7.1026,    2.5063,
   210.306,    0.9843,    0.0005,    0.0787,    0.6771,    0.6684,    6.9397,    2.5778,
   210.403,    0.9896,    0.0004,    0.0795,    0.6075,    0.6057,    6.8824,    2.6331,
   210.500,    0.9845,    0.0004,    0.0791,    0.5827,    0.5830,    6.8890,    2.6540,
   210.604,    0.9767,    0.0004,    0.0784,    0.6038,    0.6021,    6.9233,    2.6369,
   210.701,    0.9716,    0.0006,    0.0779,    0.6655,    0.6581,    6.9775,    2.5862,
   210.806,    0.9776,    0.0006,    0.0783,    0.7278,    0.7140,    6.9615,    2.5375,
   210.903,    0.9847,    0.0005,    0.0788,    0.7651,    0.7473,    6.9293,    2.5096,
   211.000,    0.9809,    0.0005,    0.0785,    0.7896,    0.7691,    6.9545,    2.4914,
   211.104,    0.9660,    0.0017,    0.0775,    0.7842,    0.7644,    7.0994,    2.4951,
   211.201,    0.9533,    0.0045,    0.0767,    0.7414,    0.7264,    7.1893,    2.5262,
   211.306,    0.9560,    0.0017,    0.0772,    0.6698,    0.6624,    7.0715,    2.5806,
   211.403,    0.9590,    0.0006,    0.0777,    0.6164,    0.6142,    6.9734,    2.6236,
   211.500,    0.9542,    0.0007,    0.0772,    0.5923,    0.5922,    7.0004,    2.6441,
   211.604,    0.9382,    0.0046,    0.0757,    0.6102,    0.6083,    7.2039,    2.6298,
   211.701,    0.9338,    0.0063,    0.0753,    0.6610,    0.6541,    7.2419,    2.5894,
   211.806,    0.9465,    0.0047,    0.0764,    0.7287,    0.7148,    7.1924,    2.5373,
   211.903,    0.9618,    0.0012,    0.0775,    0.7517,    0.7349,    7.0397,    2.5220,
   212.000,    0.9602,    0.0017,    0.0774,    0.7729,    0.7538,    7.0788,    2.5062,
   212.104,    0.9495,    0.0045,    0.0768,    0.7574,    0.7401,    7.1739,    2.5170,
   212.201,    0.9477,    0.0040,    0.0770,    0.7063,    0.6948,    7.1443,    2.5543,
   212.306,    0.9528,    0.0008,    0.0779,    0.6431,    0.6382,    6.9771,    2.6027,
   212.403,    0.9538,    0.0005,    0.0782,    0.6002,    0.5995,    6.9285,    2.6372,
   212.500,    0.9431,    0.0009,    0.0775,    0.5886,    0.5889,    7.0055,    2.6467,
   212.604,    0.9268,    0.0051,    0.0765,    0.6115,    0.6098,    7.1712,    2.6274,
   212.701,    0.9332,    0.0036,    0.0774,    0.6490,    0.6436,    7.1197,    2.5972,
   212.806,    0.9527,    0.0004,    0.0793,    0.6866,    0.6775,    6.9021,    2.5677,
   212.903,    0.9618,    0.0003,    0.0801,    0.7170,    0.7046,    6.8636,    2.5446,
   213.000,    0.9475,    0.0005,    0.0790,    0.7498,    0.7339,    6.9343,    2.5200,
   213.104,    0.9233,    0.0038,    0.0774,    0.7709,    0.7531,    7.1697,    2.5025,
   213.201,    0.9133,    0.0052,    0.0769,    0.7415,    0.7271,    7.2056,    2.5235,
   213.306,    0.9204,    0.0011,    0.0779,    0.6816,    0.6735,    7.0270,    2.5691,
   213.403,    0.9264,    0.0005,    0.0785,    0.6307,    0.6275,    6.9393,    2.6101,
   213.500,    0.9209,    0.0006,    0.0780,    0.6110,    0.6096,    6.9640,    2.6266,
   213.604,    0.9037,    0.0032,    0.0766,    0.6304,    0.6272,    7.1787,    2.6106,
   213.701,    0.9039,    0.0040,    0.0765,    0.6647,    0.6582,    7.1856,    2.5831,
   213.806,    0.9181,    0.0009,    0.0778,    0.7082,    0.6972,    7.0077,    2.5493,
   213.903,    0.9364,    0.0004,    0.0787,    0.7124,    0.7004,    6.9080,    2.5483,
   214.000,    0.9361,    0.0004,    0.0786,    0.7262,    0.7128,    6.9125,    2.5377,
   214.104,    0.9197,    0.0007,    0.0780,    0.7444,    0.7296,    6.9995,    2.5215,
   214.201,    0.9089,    0.0013,    0.0773,    0.7183,    0.7065,    7.0725,    2.5403,
   214.306,    0.9087,    0.0008,    0.0777,    0.6714,    0.6645,    7.0050,    2.5762,
   214.403,    0.9044,    0.0008,    0.0775,    0.6381,    0.6345,    7.0141,    2.6027,
   214.500,    0.9043,    0.0007,    0.0776,    0.6189,    0.6171,    6.9972,    2.6184,
   214.604,    0.8998,    0.0009,    0.0773,    0.6283,    0.6257,    7.0265,    2.6104,
   214.701,    0.9010,    0.0009,    0.0773,    0.6514,    0.6466,    7.0321,    2.5918,
   214.806,    0.9024,    0.0011,    0.0773,    0.6940,    0.6848,    7.0516,    2.5586,
   214.903,    0.9129,    0.0007,    0.0781,    0.7181,    0.7063,    6.9777,    2.5405,
   215.000,    0.9178,    0.0006,    0.0784,    0.7248,    0.7123,    6.9548,    2.5355,
   215.104,    0.9196,    0.0006,    0.0779,    0.6891,    0.6799,    6.9562,    2.5647,
   215.201,    0.8984,    0.0025,    0.0766,    0.6783,    0.6706,    7.1452,    2.5713,
   215.306,    0.8896,    0.0048,    0.0760,    0.6333,    0.6301,    7.2009,    2.6068,
   215.403,    0.8900,    0.0029,    0.0765,    0.6024,    0.6022,    7.1355,    2.6316,
   215.500,    0.8875,    0.0018,    0.0768,    0.5907,    0.5917,    7.1018,    2.6409,
   215.604,    0.8669,    0.0068,    0.0752,    0.6046,    0.6044,    7.2610,    2.6292,
   215.701,    0.8560,    0.0072,    0.0742,    0.6397,    0.6359,    7.2842,    2.6014,
   215.806,    0.8821,    0.0072,    0.0759,    0.6620,    0.6555,    7.2216,    2.5859,
   215.903,    0.9089,    0.0010,    0.0782,    0.6773,    0.6692,    6.9778,    2.5744,
   216.000,    0.9193,    0.0005,    0.0789,    0.6790,    0.6707,    6.9009,    2.5735,
   216.104,    0.9057,    0.0010,    0.0776,    0.6722,    0.6646,    7.0170,    2.5789,
   216.201,    0.8685,    0.0072,    0.0753,    0.6749,    0.6676,    7.2647,    2.5739,
   216.306,    0.8586,    0.0077,    0.0749,    0.6375,    0.6340,    7.2817,    2.6028,
   216.403,    0.8711,    0.0031,    0.0767,    0.6033,    0.6032,    7.1245,    2.6302,
   216.500,    0.8920,    0.0005,    0.0787,    0.5717,    0.5743,    6.9032,    2.6574,
   216.604,    0.8867,    0.0005,    0.0787,    0.5793,    0.5813,    6.9119,    2.6506,
   216.701,    0.8602,    0.0035,    0.0767,    0.6199,    0.6183,    7.1725,    2.6161,
   216.806,    0.8467,    0.0071,    0.0753,    0.6679,    0.6616,    7.2688,    2.5776,
   216.903,    0.8559,    0.0061,    0.0762,    0.6924,    0.6837,    7.2300,    2.5583,
   217.000,    0.8745,    0.0008,    0.0780,    0.6906,    0.6820,    6.9878,    2.5599,
   217.104,    0.8826,    0.0005,    0.0789,    0.6717,    0.6649,    6.9188,    2.5751,
   217.201,    0.8705,    0.0007,    0.0778,    0.6451,    0.6410,    6.9854,    2.5962,
   217.306,    0.8493,    0.0048,    0.0759,    0.6129,    0.6119,    7.2179,    2.6222,
   217.403,    0.8398,    0.0063,    0.0751,    0.5861,    0.5876,    7.2623,    2.6443,
   217.500,    0.8449,    0.0054,    0.0755,    0.5663,    0.5695,    7.2276,    2.6614,
   217.604,    0.8477,    0.0050,    0.0758,    0.5666,    0.5697,    7.2138,    2.6612,
   217.701,    0.8534,    0.0035,    0.0765,    0.5891,    0.5903,    7.1585,    2.6421,
   217.806,    0.8578,    0.0018,    0.0772,    0.6319,    0.6291,    7.0796,    2.6067,
   217.903,    0.8753,    0.0006,    0.0783,    0.6446,    0.6403,    6.9473,    2.5978,
   218.000,    0.8786,    0.0005,    0.0784,    0.6538,    0.6485,    6.9306,    2.5907,
   218.104,    0.8684,    0.0007,    0.0779,    0.6550,    0.6499,    6.9737,    2.5886,
   218.201,    0.8515,    0.0021,    0.0765,    0.6334,    0.6304,    7.1271,    2.6056,
   218.306,    0.8390,    0.0036,    0.0759,    0.6033,    0.6033,    7.1903,    2.6295,
   218.403,    0.8352,    0.0030,    0.0762,    0.5789,    0.5812,    7.1580,    2.6497,
   218.500,    0.8384,    0.0013,    0.0769,    0.5642,    0.5678,    7.0597,    2.6622,
   218.604,    0.8417,    0.0009,    0.0774,    0.5658,    0.5693,    7.0121,    2.6609,
   218.701,    0.8473,    0.0007,    0.0778,    0.5854,    0.5870,    6.9795,    2.6446,
   218.806,    0.8565,    0.0006,    0.0783,    0.6203,    0.6186,    6.9472,    2.6161,
   218.903,    0.8581,    0.0006,    0.0782,    0.6545,    0.6494,    6.9608,    2.5888,
   219.000,    0.8540,    0.0009,    0.0776,    0.6704,    0.6638,    7.0116,    2.5762,
   219.104,    0.8428,    0.0026,    0.0766,    0.6635,    0.6576,    7.1483,    2.5813,
   219.201,    0.8382,    0.0031,    0.0765,    0.6305,    0.6280,    7.1499,    2.6074,
   219.306,    0.8323,    0.0035,    0.0764,    0.5917,    0.5928,    7.1576,    2.6391,
   219.403,    0.8359,    0.0017,    0.0770,    0.5593,    0.5632,    7.0731,    2.6667,
   219.500,    0.8352,    0.0016,    0.0771,    0.5460,    0.5510,    7.0636,    2.6782,
   219.604,    0.8359,    0.0013,    0.0772,    0.5500,    0.5547,    7.0414,    2.6747,
   219.701,    0.8365,    0.0013,    0.0772,    0.5705,    0.5735,    7.0447,    2.6571,
   219.806,    0.8427,    0.0009,    0.0776,    0.6018,    0.6019,    7.0027,    2.6309,
   219.903,    0.8442,    0.0011,    0.0776,    0.6311,    0.6285,    7.0183,    2.6069,
   220.000,    0.8440,    0.0012,    0.0776,    0.6439,    0.6401,    7.0359,    2.5964,
   220.104,    0.8323,    0.0033,    0.0768,    0.6414,    0.6379,    7.1322,    2.5979,
   220.201,    0.8247,    0.0044,    0.0764,    0.6158,    0.6148,    7.1662,    2.6186,
   220.306,    0.8200,    0.0044,    0.0763,    0.5815,    0.5836,    7.1628,    2.6472,
   220.403,    0.8210,    0.0026,    0.0768,    0.5552,    0.5596,    7.1098,    2.6698,
   220.500,    0.8189,    0.0032,    0.0767,    0.5430,    0.5484,    7.1304,    2.6805,
   220.604,    0.8188,    0.0041,    0.0765,    0.5456,    0.5508,    7.1544,    2.6783,
   220.701,    0.8270,    0.0021,    0.0771,    0.5644,    0.5679,    7.0714,    2.6622,
   220.806,    0.8463,    0.0008,    0.0779,    0.5872,    0.5884,    6.9583,    2.6443,
   220.903,    0.8518,    0.0008,    0.0780,    0.6188,    0.6169,    6.9559,    2.6188,
   221.000,    0.8380,    0.0025,    0.0772,    0.6564,    0.6512,    7.0959,    2.5873,
   221.104,    0.8243,    0.0061,    0.0760,    0.6537,    0.6488,    7.1823,    2.5890,
   221.201,    0.8116,    0.0069,    0.0754,    0.6251,    0.6232,    7.2110,    2.6114,
   221.306,    0.8110,    0.0056,    0.0764,    0.5827,    0.5847,    7.1689,    2.6462,
   221.403,    0.8133,    0.0019,    0.0774,    0.5551,    0.5596,    7.0527,    2.6697,
   221.500,    0.8174,    0.0008,    0.0781,    0.5419,    0.5474,    6.9665,    2.6813,
   221.604,    0.8172,    0.0009,    0.0779,    0.5451,    0.5503,    6.9825,    2.6786,
   221.701,    0.8216,    0.0009,    0.0778,    0.5627,    0.5664,    6.9816,    2.6635,
   221.806,    0.8214,    0.0013,    0.0774,    0.6020,    0.6022,    7.0327,    2.6304,
   221.903,    0.8224,    0.0021,    0.0773,    0.6384,    0.6352,    7.0700,    2.6007,
   222.000,    0.8214,    0.0021,    0.0775,    0.6561,    0.6512,    7.0681,    2.5863,
   222.104,    0.8116,    0.0030,    0.0774,    0.6520,    0.6475,    7.1035,    2.5891,
   222.201,    0.8062,    0.0032,    0.0774,    0.6231,    0.6214,    7.1089,    2.6124,
   222.306,    0.8008,    0.0045,    0.0771,    0.5873,    0.5890,    7.1370,    2.6421,
   222.403,    0.8016,    0.0030,    0.0773,    0.5592,    0.5633,    7.0965,    2.6662,
   222.500,    0.8017,    0.0030,    0.0771,    0.5452,    0.5504,    7.1048,    2.6786,
   222.604,    0.8059,    0.0024,    0.0772,    0.5463,    0.5514,    7.0791,    2.6778,
   222.701,    0.8055,    0.0035,    0.0768,    0.5697,    0.5728,    7.1261,    2.6576,
   222.806,    0.8102,    0.0037,    0.0768,    0.6131,    0.6122,    7.1335,    2.6215,
   222.903,    0.8077,    0.0065,    0.0761,    0.6641,    0.6582,    7.1916,    2.5806,
   223.000,    0.8089,    0.0070,    0.0761,    0.6842,    0.6763,    7.1964,    2.5649,
   223.104,    0.8087,    0.0068,    0.0765,    0.6662,    0.6602,    7.1813,    2.5787,
   223.201,    0.8088,    0.0030,    0.0776,    0.6264,    0.6243,    7.0877,    2.6102,
   223.306,    0.8018,    0.0021,    0.0777,    0.5897,    0.5911,    7.0612,    2.6402,
   223.403,    0.7927,    0.0044,    0.0770,    0.5658,    0.5693,    7.1463,    2.6605,
   223.500,    0.7846,    0.0074,    0.0761,    0.5544,    0.5589,    7.2026,    2.6703,
   223.604,    0.7864,    0.0063,    0.0764,    0.5587,    0.5628,    7.1859,    2.6666,
   223.701,    0.7964,    0.0021,    0.0775,    0.5814,    0.5836,    7.0578,    2.6473,
   223.806,    0.8007,    0.0012,    0.0779,    0.6303,    0.6279,    7.0283,    2.6071,
   223.903,    0.7975,    0.0035,    0.0773,    0.6802,    0.6728,    7.1366,    2.5674,
   224.000,    0.7974,    0.0033,    0.0774,    0.6987,    0.6894,    7.1301,    2.5528,
   224.104,    0.7987,    0.0013,    0.0781,    0.6823,    0.6748,    7.0215,    2.5653,
   224.201,    0.7983,    0.0008,    0.0784,    0.6425,    0.6389,    6.9776,    2.5969,
   224.306,    0.7931,    0.0011,    0.0780,    0.5985,    0.5991,    7.0140,    2.6330,
   224.403,    0.7785,    0.0056,    0.0766,    0.5732,    0.5761,    7.1819,    2.6542,
   224.500,    0.7697,    0.0077,    0.0759,    0.5611,    0.5650,    7.2235,    2.6645,
   224.604,    0.7708,    0.0069,    0.0763,    0.5662,    0.5697,    7.2077,    2.6601,
   224.701,    0.7841,    0.0012,    0.0778,    0.5874,    0.5890,    7.0146,    2.6422,
   224.806,    0.7907,    0.0009,    0.0781,    0.6310,    0.6286,    6.9920,    2.6064,
   224.903,    0.7923,    0.0013,    0.0777,    0.6717,    0.6652,    7.0441,    2.5740,
   225.000,    0.7818,    0.0063,    0.0763,    0.6970,    0.6879,    7.2281,    2.5540,
   225.104,    0.7766,    0.0078,    0.0757,    0.6842,    0.6765,    7.2636,    2.5639,
   225.201,    0.7723,    0.0078,    0.0756,    0.6465,    0.6425,    7.2588,    2.5936,
   225.306,    0.7744,    0.0051,    0.0764,    0.5963,    0.5971,    7.1884,    2.6347,
   225.403,    0.7764,    0.0019,    0.0772,    0.5636,    0.5673,    7.0751,    2.6623,
   225.500,    0.7800,    0.0008,    0.0780,    0.5485,    0.5535,    6.9762,    2.6755,
   225.604,    0.7841,    0.0007,    0.0785,    0.5517,    0.5564,    6.9416,    2.6727,
   225.701,    0.7849,    0.0007,    0.0783,    0.5737,    0.5766,    6.9506,    2.6537,
   225.806,    0.7783,    0.0013,    0.0772,    0.6136,    0.6129,    7.0569,    2.6202,
   225.903,    0.7739,    0.0030,    0.0767,    0.6452,    0.6414,    7.1473,    2.5942,
   226.000,    0.7715,    0.0027,    0.0770,    0.6586,    0.6536,    7.1205,    2.5832,
   226.104,    0.7731,    0.0009,    0.0782,    0.6478,    0.6439,    6.9963,    2.5919,
   226.201,    0.7722,    0.0008,    0.0784,    0.6217,    0.6202,    6.9710,    2.6132,
   226.306,    0.7691,    0.0009,    0.0779,    0.5882,    0.5898,    7.0019,    2.6412,
   226.403,    0.7601,    0.0038,    0.0763,    0.5631,    0.5669,    7.1680,    2.6626,
   226.500,    0.7544,    0.0069,    0.0753,    0.5496,    0.5545,    7.2369,    2.6744,
   226.604,    0.7586,    0.0062,    0.0758,    0.5516,    0.5563,    7.2081,    2.6727,
   226.701,    0.7703,    0.0014,    0.0775,    0.5672,    0.5706,    7.0256,    2.6592,
   226.806,    0.7781,    0.0008,    0.0783,    0.5950,    0.5959,    6.9602,    2.6356,
   226.903,    0.7811,    0.0009,    0.0781,    0.6207,    0.6193,    6.9844,    2.6143,
   227.000,    0.7735,    0.0041,    0.0770,    0.6366,    0.6336,    7.1380,    2.6013,
   227.104,    0.7663,    0.0061,    0.0762,    0.6280,    0.6260,    7.1871,    2.6082,
   227.201,    0.7597,    0.0066,    0.0760,    0.6020,    0.6023,    7.1987,    2.6296,
   227.306,    0.7548,    0.0058,    0.0764,    0.5698,    0.5730,    7.1771,    2.6568,
   227.403,    0.7494,    0.0057,    0.0765,    0.5481,    0.5532,    7.1758,    2.6756,
   227.500,    0.7485,    0.0056,    0.0766,    0.5373,    0.5433,    7.1679,    2.6851,
   227.604,    0.7531,    0.0037,    0.0772,    0.5402,    0.5459,    7.1145,    2.6827,
   227.701,    0.7656,    0.0008,    0.0785,    0.5546,    0.5591,    6.9479,    2.6701,
   227.806,    0.7713,    0.0007,    0.0787,    0.5835,    0.5855,    6.9338,    2.6453,
   227.903,    0.7690,    0.0012,    0.0778,    0.6174,    0.6163,    7.0222,    2.6170,
   228.000,    0.7580,    0.0062,    0.0761,    0.6410,    0.6377,    7.1893,    2.5977,
   228.104,    0.7510,    0.0072,    0.0757,    0.6332,    0.6306,    7.2111,    2.6039,
   228.201,    0.7497,    0.0053,    0.0768,    0.6036,    0.6038,    7.1591,    2.6282,
   228.306,    0.7519,    0.0014,    0.0780,    0.5697,    0.5730,    7.0176,    2.6569,
   228.403,    0.7492,    0.0026,    0.0776,    0.5478,    0.5528,    7.0844,    2.6759,
   228.500,    0.7425,    0.0070,    0.0763,    0.5372,    0.5431,    7.1899,    2.6853,
   228.604,    0.7347,    0.0087,    0.0749,    0.5448,    0.5501,    7.2400,    2.6787,
   228.701,    0.7409,    0.0089,    0.0753,    0.5754,    0.5780,    7.2440,    2.6525,
   228.806,    0.7579,    0.0048,    0.0769,    0.6245,    0.6226,    7.1447,    2.6119,
   228.903,    0.7699,    0.0011,    0.0782,    0.6673,    0.6612,    6.9919,    2.5777,
   229.000,    0.7691,    0.0014,    0.0779,    0.6936,    0.6848,    7.0374,    2.5572,
   229.104,    0.7569,    0.0065,    0.0766,    0.6892,    0.6809,    7.1944,    2.5605,
   229.201,    0.7455,    0.0084,    0.0756,    0.6520,    0.6475,    7.2377,    2.5894,
   229.306,    0.7388,    0.0084,    0.0756,    0.6017,    0.6020,    7.2296,    2.6301,
   229.403,    0.7392,    0.0066,    0.0767,    0.5665,    0.5700,    7.1761,    2.6598,
   229.500,    0.7391,    0.0038,    0.0775,    0.5524,    0.5570,    7.1171,    2.6720,
   229.604,    0.7365,    0.0055,    0.0772,    0.5612,    0.5651,    7.1577,    2.6645,
   229.701,    0.7334,    0.0083,    0.0764,    0.6069,    0.6066,    7.2189,    2.6266,
   229.806,    0.7384,    0.0091,    0.0763,    0.6924,    0.6835,    7.2439,    2.5594,
   229.903,    0.7481,    0.0080,    0.0770,    0.7616,    0.7452,    7.2235,    2.5074,
   230.000,    0.7575,    0.0032,    0.0780,    0.7836,    0.7648,    7.1157,    2.4911,
   230.104,    0.7589,    0.0013,    0.0784,    0.7572,    0.7414,    7.0316,    2.5102,
   230.201,    0.7498,    0.0031,    0.0775,    0.7068,    0.6965,    7.1372,    2.5477,
   230.306,    0.7338,    0.0086,    0.0760,    0.6480,    0.6437,    7.2489,    2.5932,
   230.403,    0.7260,    0.0094,    0.0756,    0.6036,    0.6036,    7.2599,    2.6291,
   230.500,    0.7298,    0.0081,    0.0767,    0.5785,    0.5808,    7.2166,    2.6500,
   230.604,    0.7396,    0.0012,    0.0785,    0.5803,    0.5825,    6.9938,    2.6483,
   230.701,    0.7446,    0.0008,    0.0792,    0.6170,    0.6158,    6.9483,    2.6181,
   230.806,    0.7415,    0.0023,    0.0782,    0.6938,    0.6849,    7.0967,    2.5575,
   230.903,    0.7366,    0.0076,    0.0769,    0.7662,    0.7495,    7.2359,    2.5028,
   231.000,    0.7358,    0.0083,    0.0765,    0.7974,    0.7773,    7.2598,    2.4796,
   231.104,    0.7399,    0.0048,    0.0773,    0.7723,    0.7551,    7.1863,    2.4977,
   231.201,    0.7390,    0.0023,    0.0777,    0.7169,    0.7057,    7.0974,    2.5391,
   231.306,    0.7339,    0.0024,    0.0775,    0.6540,    0.6493,    7.1102,    2.5880,
   231.403,    0.7241,    0.0065,    0.0763,    0.6156,    0.6145,    7.2290,    2.6191,
   231.500,    0.7177,    0.0091,    0.0754,    0.5980,    0.5986,    7.2808,    2.6336,
   231.604,    0.7198,    0.0093,    0.0754,    0.6066,    0.6064,    7.2862,    2.6265,
   231.701,    0.7296,    0.0072,    0.0763,    0.6438,    0.6400,    7.2359,    2.5964,
   231.806,    0.7377,    0.0052,    0.0770,    0.7106,    0.7000,    7.1966,    2.5443,
   231.903,    0.7405,    0.0059,    0.0772,    0.7675,    0.7508,    7.2080,    2.5014,
   232.000,    0.7431,    0.0045,    0.0776,    0.7899,    0.7707,    7.1739,    2.4848,
   232.104,    0.7403,    0.0036,    0.0776,    0.7762,    0.7586,    7.1508,    2.4945,
   232.201,    0.7347,    0.0040,    0.0772,    0.7314,    0.7188,    7.1664,    2.5276,
   232.306,    0.7257,    0.0064,    0.0765,    0.6763,    0.6694,    7.2222,    2.5699,
   232.403,    0.7189,    0.0074,    0.0762,    0.6370,    0.6340,    7.2368,    2.6011,
   232.500,    0.7173,    0.0071,    0.0764,    0.6173,    0.6162,    7.2239,    2.6171,
   232.604,    0.7220,    0.0031,    0.0775,    0.6208,    0.6194,    7.1144,    2.6142,
   232.701,    0.7293,    0.0011,    0.0785,    0.6480,    0.6440,    6.9982,    2.5922,
   232.806,    0.7314,    0.0016,    0.0781,    0.7043,    0.6945,    7.0605,    2.5482,
   232.903,    0.7313,    0.0042,    0.0774,    0.7545,    0.7393,    7.1714,    2.5103,
   233.000,    0.7305,    0.0065,    0.0770,    0.7755,    0.7580,    7.2171,    2.4947,
   233.104,    0.7327,    0.0029,    0.0777,    0.7552,    0.7400,    7.1143,    2.5096,
   233.201,    0.7297,    0.0020,    0.0779,    0.7117,    0.7012,    7.0791,    2.5423,
   233.306,    0.7217,    0.0046,    0.0772,    0.6610,    0.6557,    7.1716,    2.5818,
   233.403,    0.7084,    0.0091,    0.0757,    0.6289,    0.6267,    7.2610,    2.6076,
   233.500,    0.7018,    0.0096,    0.0750,    0.6129,    0.6122,    7.2798,    2.6207,
   233.604,    0.6996,    0.0096,    0.0747,    0.6218,    0.6203,    7.2911,    2.6135,
   233.701,    0.6989,    0.0087,    0.0745,    0.6634,    0.6577,    7.2884,    2.5804,
   233.806,    0.7046,    0.0079,    0.0751,    0.7292,    0.7167,    7.2663,    2.5299,
   233.903,    0.7148,    0.0095,    0.0762,    0.7695,    0.7526,    7.2649,    2.4995,
   234.000,    0.7252,    0.0103,    0.0774,    0.7805,    0.7624,    7.2499,    2.4914,
   234.104,    0.7223,    0.0103,    0.0770,    0.7647,    0.7484,    7.2628,    2.5029,
   234.201,    0.7160,    0.0101,    0.0762,    0.7181,    0.7069,    7.2717,    2.5378,
   234.306,    0.7038,    0.0096,    0.0751,    0.6640,    0.6584,    7.2850,    2.5795,
   234.403,    0.7027,    0.0105,    0.0758,    0.6253,    0.6234,    7.2777,    2.6105,
   234.500,    0.7058,    0.0087,    0.0775,    0.6081,    0.6079,    7.2203,    2.6245,
   234.604,    0.7080,    0.0054,    0.0785,    0.6113,    0.6108,    7.1549,    2.6219,
   234.701,    0.7041,    0.0083,    0.0781,    0.6390,    0.6359,    7.2048,    2.5993,
   234.806,    0.7084,    0.0080,    0.0784,    0.6828,    0.6754,    7.1989,    2.5645,
   234.903,    0.7177,    0.0030,    0.0793,    0.7158,    0.7049,    7.0846,    2.5390,
   235.000,    0.7242,    0.0011,    0.0799,    0.7289,    0.7167,    6.9837,    2.5289,
   235.104,    0.7195,    0.0017,    0.0791,    0.7206,    0.7092,    7.0620,    2.5352,
   235.201,    0.7115,    0.0051,    0.0781,    0.6895,    0.6813,    7.1774,    2.5591,
   235.306,    0.7044,    0.0072,    0.0775,    0.6469,    0.6431,    7.2166,    2.5928,
   235.403,    0.7065,    0.0043,    0.0781,    0.6114,    0.6108,    7.1430,    2.6219,
   235.500,    0.7112,    0.0014,    0.0789,    0.5927,    0.5939,    7.0169,    2.6375,
   235.604,    0.7146,    0.0011,    0.0791,    0.5951,    0.5960,    6.9942,    2.6356,
   235.701,    0.7055,    0.0065,    0.0773,    0.6228,    0.6213,    7.2066,    2.6124,
   235.806,    0.7005,    0.0091,    0.0761,    0.6652,    0.6595,    7.2687,    2.5781,
   235.903,    0.7024,    0.0090,    0.0762,    0.6964,    0.6876,    7.2722,    2.5534,
   236.000,    0.7090,    0.0069,    0.0772,    0.7043,    0.6947,    7.2192,    2.5473,
   236.104,    0.7068,    0.0081,    0.0768,    0.6907,    0.6825,    7.2399,    2.5579,
   236.201,    0.7046,    0.0088,    0.0765,    0.6548,    0.6502,    7.2424,    2.5863,
   236.306,    0.6970,    0.0094,    0.0756,    0.6136,    0.6129,    7.2649,    2.6199,
   236.403,    0.6953,    0.0094,    0.0755,    0.5822,    0.5844,    7.2609,    2.6462,
   236.500,    0.6976,    0.0090,    0.0758,    0.5661,    0.5697,    7.2429,    2.6600,
   236.604,    0.7054,    0.0066,    0.0769,    0.5680,    0.5714,    7.1800,    2.6584,
   236.701,    0.7099,    0.0037,    0.0778,    0.5868,    0.5886,    7.1086,    2.6423,
   236.806,    0.7092,    0.0038,    0.0780,    0.6203,    0.6190,    7.1156,    2.6143,
   236.903,    0.7054,    0.0064,    0.0774,    0.6531,    0.6486,    7.1701,    2.5876,
   237.000,    0.6989,    0.0080,    0.0763,    0.6705,    0.6643,    7.2174,    2.5737,
   237.104,    0.6951,    0.0084,    0.0761,    0.6601,    0.6550,    7.2243,    2.5819,
   237.201,    0.6967,    0.0083,    0.0772,    0.6299,    0.6277,    7.1897,    2.6063,
   237.306,    0.6989,    0.0064,    0.0782,    0.5973,    0.5981,    7.1408,    2.6334,
   237.403,    0.6988,    0.0059,    0.0783,    0.5754,    0.5782,    7.1328,    2.6520,
   237.500,    0.6948,    0.0078,    0.0774,    0.5641,    0.5678,    7.1733,    2.6617,
   237.604,    0.6930,    0.0086,    0.0767,    0.5666,    0.5701,    7.1967,    2.6597,
   237.701,    0.6945,    0.0087,    0.0766,    0.5874,    0.5891,    7.2038,    2.6418,
