$GATE WITHDRAWAL AT SEG31                                    ELEV OF WITHDRAWAL CENTERLINE:120.     

JDAY,QWD(m3s-1)
   317.104,    0.0200
   317.201,    0.0200
   317.306,    0.0200
   317.403,    0.0200
   317.507,    0.0200
   317.604,    0.0200
   317.701,    0.0200
   317.806,    0.0200
   317.903,    0.0200
   318.007,    0.0200
   318.104,    0.0200
   318.201,    0.0200
   318.306,    0.0200
   318.403,    0.0200
   318.507,    0.0200
   318.604,    0.0200
   318.701,    0.0200
   318.806,    0.0200
   318.903,    0.0200
   319.007,    0.0200
   319.104,    0.0200
   319.201,    0.0200
   319.306,    0.0200
   319.403,    0.0200
   319.507,    0.0200
   319.604,    0.0200
   319.701,    0.0200
   319.806,    0.0200
   319.903,    0.0200
   320.007,    0.0200
   320.104,    0.0200
   320.201,    0.0200
   320.306,    0.0200
   320.403,    0.0200
   320.507,    0.0200
   320.604,    0.0200
   320.701,    0.0200
   320.806,    0.0200
   320.903,    0.0200
   321.007,    0.0200
   321.104,    0.0200
   321.201,    0.0200
   321.306,    0.0200
   321.403,    0.0200
   321.507,    0.0200
   321.604,    0.0200
   321.701,    0.0200
   321.806,    0.0200
   321.903,    0.0200
   322.007,    0.0200
   322.104,    0.0200
   322.201,    0.0200
   322.306,    0.0200
   322.403,    0.0200
   322.507,    0.0200
   322.604,    0.0200
   322.701,    0.0200
   322.806,    0.0200
   322.903,    0.0200
   323.007,    0.0200
   323.104,    0.0200
   323.201,    0.0200
   323.306,    0.0200
   323.403,    0.0200
   323.507,    0.0200
   323.604,    0.0200
   323.701,    0.0200
   323.806,    0.0200
   323.903,    0.0200
   324.007,    0.0200
   324.104,    0.0200
   324.201,    0.0200
   324.306,    0.0200
   324.403,    0.0200
   324.507,    0.0200
   324.604,    0.0200
   324.701,    0.0200
   324.806,    0.0200
   324.903,    0.0200
   325.007,    0.0200
   325.104,    0.0200
   325.201,    0.0200
   325.306,    0.0200
   325.403,    0.0200
   325.507,    0.0200
   325.604,    0.0200
   325.701,    0.0200
   325.806,    0.0200
   325.903,    0.0200
   326.007,    0.0200
   326.104,    0.0200
   326.201,    0.0200
   326.306,    0.0200
   326.403,    0.0200
   326.507,    0.0200
   326.604,    0.0200
   326.701,    0.0200
   326.806,    0.0200
   326.903,    0.0200
   327.007,    0.0200
   327.104,    0.0200
   327.201,    0.0200
   327.306,    0.0200
   327.403,    0.0200
   327.507,    0.0200
   327.604,    0.0200
   327.701,    0.0200
   327.806,    0.0200
   327.903,    0.0200
   328.007,    0.0200
   328.104,    0.0200
   328.201,    0.0200
   328.306,    0.0200
   328.403,    0.0200
   328.507,    0.0200
   328.604,    0.0200
   328.701,    0.0200
   328.806,    0.0200
   328.903,    0.0200
   329.007,    0.0200
   329.104,    0.0200
   329.201,    0.0200
   329.306,    0.0200
   329.403,    0.0200
   329.507,    0.0200
   329.604,    0.0200
   329.701,    0.0200
   329.806,    0.0200
   329.903,    0.0200
   330.007,    0.0200
   330.104,    0.0200
   330.201,    0.0200
   330.306,    0.0200
   330.403,    0.0200
   330.507,    0.0200
   330.604,    0.0200
   330.701,    0.0200
   330.806,    0.0200
   330.903,    0.0200
   331.007,    0.0200
   331.104,    0.0200
   331.201,    0.0200
   331.306,    0.0200
   331.403,    0.0200
   331.507,    0.0200
   331.604,    0.0200
   331.701,    0.0200
   331.806,    0.0200
   331.903,    0.0200
   332.007,    0.0200
   332.104,    0.0200
   332.201,    0.0200
   332.306,    0.0200
   332.403,    0.0200
   332.507,    0.0200
   332.604,    0.0200
   332.701,    0.0200
   332.806,    0.0200
   332.903,    0.0200
   333.007,    0.0200
   333.104,    0.0200
   333.201,    0.0200
   333.306,    0.0200
   333.403,    0.0200
   333.507,    0.0200
   333.604,    0.0200
   333.701,    0.0200
   333.806,    0.0200
   333.903,    0.0200
   334.007,    0.0200
   334.104,    0.0200
   334.201,    0.0200
   334.306,    0.0200
   334.403,    0.0200
   334.507,    0.0200
   334.604,    0.0200
   334.701,    0.0200
   334.806,    0.0200
   334.903,    0.0200
   335.007,    0.0200
   335.104,    0.0200
   335.201,    0.0200
   335.306,    0.0200
   335.403,    0.0200
   335.507,    0.0200
   335.604,    0.0200
   335.701,    0.0200
   335.806,    0.0200
   335.903,    0.0200
   336.007,    0.0200
   336.104,    0.0200
   336.201,    0.0200
   336.306,    0.0200
   336.403,    0.0200
   336.507,    0.0200
   336.604,    0.0200
   336.701,    0.0200
   336.806,    0.0200
   336.903,    0.0200
   337.007,    0.0200
   337.104,    0.0200
   337.201,    0.0200
   337.306,    0.0200
   337.403,    0.0200
   337.507,    0.0200
   337.604,    0.0200
   337.701,    0.0200
   337.806,    0.0200
   337.903,    0.0200
   338.007,    0.0200
   338.104,    0.0200
   338.201,    0.0200
   338.306,    0.0200
   338.403,    0.0200
   338.507,    0.0200
   338.604,    0.0200
   338.701,    0.0200
   338.806,    0.0200
   338.903,    0.0200
   339.007,    0.0200
   339.104,    0.0200
   339.201,    0.0200
   339.306,    0.0200
   339.403,    0.0200
   339.507,    0.0200
   339.604,    0.0200
   339.701,    0.0200
   339.806,    0.0200
   339.903,    0.0200
   340.007,    0.0200
   340.104,    0.0200
   340.201,    0.0200
   340.306,    0.0200
   340.403,    0.0200
   340.507,    0.0200
   340.604,    0.0200
   340.701,    0.0200
   340.806,    0.0200
   340.903,    0.0200
   341.007,    0.0200
   341.104,    0.0200
   341.201,    0.0200
   341.306,    0.0200
   341.403,    0.0200
   341.507,    0.0200
   341.604,    0.0200
   341.701,    0.0200
   341.806,    0.0200
   341.903,    0.0200
   342.007,    0.0200
   342.104,    0.0200
   342.201,    0.0200
   342.306,    0.0200
   342.403,    0.0200
   342.507,    0.0200
   342.604,    0.0200
   342.701,    0.0200
   342.806,    0.0200
   342.903,    0.0200
   343.007,    0.0200
   343.104,    0.0200
   343.201,    0.0200
   343.306,    0.0200
   343.403,    0.0200
   343.507,    0.0200
   343.604,    0.0200
   343.701,    0.0200
   343.806,    0.0200
   343.903,    0.0200
   344.007,    0.0200
   344.104,    0.0200
   344.201,    0.0200
   344.306,    0.0200
   344.403,    0.0200
   344.507,    0.0200
   344.604,    0.0200
   344.701,    0.0200
   344.806,    0.0200
   344.903,    0.0200
   345.007,    0.0200
   345.104,    0.0200
   345.201,    0.0200
   345.306,    0.0200
   345.403,    0.0200
   345.507,    0.0200
   345.604,    0.0200
   345.701,    0.0200
   345.806,    0.0200
   345.903,    0.0200
   346.007,    0.0200
   346.104,    0.0200
   346.201,    0.0200
   346.306,    0.0200
   346.403,    0.0200
   346.507,    0.0200
   346.604,    0.0200
   346.701,    0.0200
   346.806,    0.0200
   346.903,    0.0200
   347.007,    0.0200
   347.104,    0.0200
   347.201,    0.0200
   347.306,    0.0200
   347.403,    0.0200
   347.507,    0.0200
   347.604,    0.0200
   347.701,    0.0200
   347.806,    0.0200
   347.903,    0.0200
   348.007,    0.0200
   348.104,    0.0200
   348.201,    0.0200
   348.306,    0.0200
   348.403,    0.0200
   348.507,    0.0200
   348.604,    0.0200
   348.701,    0.0200
   348.806,    0.0200
   348.903,    0.0200
   349.007,    0.0200
   349.104,    0.0200
   349.201,    0.0200
   349.306,    0.0200
   349.403,    0.0200
   349.507,    0.0200
   349.604,    0.0200
   349.701,    0.0200
   349.806,    0.0200
   349.903,    0.0200
   350.007,    0.0200
   350.104,    0.0200
   350.201,    0.0200
   350.306,    0.0200
   350.403,    0.0200
   350.507,    0.0200
   350.604,    0.0200
   350.701,    0.0200
   350.806,    0.0200
   350.903,    0.0200
   351.007,    0.0200
   351.104,    0.0200
   351.201,    0.0200
   351.306,    0.0200
   351.403,    0.0200
   351.507,    0.0200
   351.604,    0.0200
   351.701,    0.0200
   351.806,    0.0200
   351.903,    0.0200
   352.007,    0.0200
   352.104,    0.0200
   352.201,    0.0200
   352.306,    0.0200
   352.403,    0.0200
   352.507,    0.0200
   352.604,    0.0200
   352.701,    0.0200
   352.806,    0.0200
   352.903,    0.0200
   353.007,    0.0200
   353.104,    0.0200
   353.201,    0.0200
   353.306,    0.0200
   353.403,    0.0200
   353.507,    0.0200
   353.604,    0.0200
   353.701,    0.0200
   353.806,    0.0200
   353.903,    0.0200
   354.007,    0.0200
   354.104,    0.0200
   354.201,    0.0200
   354.306,    0.0200
   354.403,    0.0200
   354.507,    0.0200
   354.604,    0.0200
   354.701,    0.0200
   354.806,    0.0200
   354.903,    0.0200
   355.007,    0.0200
   355.104,    0.0200
   355.201,    0.0200
   355.306,    0.0200
   355.403,    0.0200
   355.507,    0.0200
   355.604,    0.0200
   355.701,    0.0200
   355.806,    0.0200
   355.903,    0.0200
   356.007,    0.0200
   356.104,    0.0200
   356.201,    0.0200
   356.306,    0.0200
   356.403,    0.0200
   356.507,    0.0200
   356.604,    0.0200
   356.701,    0.0200
   356.806,    0.0200
   356.903,    0.0200
   357.007,    0.0200
   357.104,    0.0200
   357.201,    0.0200
   357.306,    0.0200
   357.403,    0.0200
   357.507,    0.0200
   357.604,    0.0200
   357.701,    0.0200
   357.806,    0.0200
   357.903,    0.0200
   358.007,    0.0200
   358.104,    0.0200
   358.201,    0.0200
   358.306,    0.0200
   358.403,    0.0200
   358.507,    0.0200
   358.604,    0.0200
   358.701,    0.0200
